design_id,coef_width,output_width,ap_db,ast_db,overflow_count,max_abs_acc,acc_width,meets_fixed,coeff_csv
q16_o16,16,16,0.0352879017648334,67.7051678621577,0,937360212,42,0,"3.0517578125e-05,0.0001220703125,0.000152587890625,0.000213623046875,0.000244140625,0.000213623046875,0.000152587890625,3.0517578125e-05,-9.1552734375e-05,-0.00018310546875,-0.00018310546875,-0.0001220703125,0,0.000152587890625,0.000213623046875,0.000213623046875,0.0001220703125,-6.103515625e-05,-0.000213623046875,-0.00030517578125,-0.000274658203125,-0.0001220703125,0.0001220703125,0.000335693359375,0.000396728515625,0.00030517578125,9.1552734375e-05,-0.000213623046875,-0.000457763671875,-0.000518798828125,-0.000335693359375,-0,0.0003662109375,0.0006103515625,0.0006103515625,0.000335693359375,-0.0001220703125,-0.000579833984375,-0.000823974609375,-0.000732421875,-0.00030517578125,0.00030517578125,0.000823974609375,0.00103759765625,0.00079345703125,0.00018310546875,-0.00054931640625,-0.001129150390625,-0.001220703125,-0.00079345703125,3.0517578125e-05,0.00091552734375,0.00146484375,0.00140380859375,0.000732421875,-0.000335693359375,-0.0013427734375,-0.0018310546875,-0.001556396484375,-0.00054931640625,0.00079345703125,0.001861572265625,0.002197265625,0.0015869140625,0.000213623046875,-0.0013427734375,-0.00244140625,-0.002532958984375,-0.001495361328125,0.00030517578125,0.0020751953125,0.003082275390625,0.002777099609375,0.001220703125,-0.001007080078125,-0.0029296875,-0.00372314453125,-0.002899169921875,-0.000701904296875,0.001953125,0.003936767578125,0.00433349609375,0.0028076171875,-6.103515625e-05,-0.003143310546875,-0.005035400390625,-0.00482177734375,-0.00244140625,0.001220703125,0.004608154296875,0.006195068359375,0.005157470703125,0.001708984375,-0.002777099609375,-0.006378173828125,-0.007415771484375,-0.005218505859375,-0.00048828125,0.004852294921875,0.00848388671875,0.00860595703125,0.0048828125,-0.001373291015625,-0.007598876953125,-0.010986328125,-0.009735107421875,-0.00396728515625,0.00421142578125,0.0113525390625,0.01409912109375,0.0107421875,0.0020751953125,-0.00860595703125,-0.0167236328125,-0.018280029296875,-0.0115966796875,0.001495361328125,0.016021728515625,0.025604248046875,0.02490234375,0.012237548828125,-0.009246826171875,-0.03173828125,-0.04510498046875,-0.040283203125,-0.01263427734375,0.03582763671875,0.09613037109375,0.15472412109375,0.197235107421875,0.2127685546875,0.197235107421875,0.15472412109375,0.09613037109375,0.03582763671875,-0.01263427734375,-0.040283203125,-0.04510498046875,-0.03173828125,-0.009246826171875,0.012237548828125,0.02490234375,0.025604248046875,0.016021728515625,0.001495361328125,-0.0115966796875,-0.018280029296875,-0.0167236328125,-0.00860595703125,0.0020751953125,0.0107421875,0.01409912109375,0.0113525390625,0.00421142578125,-0.00396728515625,-0.009735107421875,-0.010986328125,-0.007598876953125,-0.001373291015625,0.0048828125,0.00860595703125,0.00848388671875,0.004852294921875,-0.00048828125,-0.005218505859375,-0.007415771484375,-0.006378173828125,-0.002777099609375,0.001708984375,0.005157470703125,0.006195068359375,0.004608154296875,0.001220703125,-0.00244140625,-0.00482177734375,-0.005035400390625,-0.003143310546875,-6.103515625e-05,0.0028076171875,0.00433349609375,0.003936767578125,0.001953125,-0.000701904296875,-0.002899169921875,-0.00372314453125,-0.0029296875,-0.001007080078125,0.001220703125,0.002777099609375,0.003082275390625,0.0020751953125,0.00030517578125,-0.001495361328125,-0.002532958984375,-0.00244140625,-0.0013427734375,0.000213623046875,0.0015869140625,0.002197265625,0.001861572265625,0.00079345703125,-0.00054931640625,-0.001556396484375,-0.0018310546875,-0.0013427734375,-0.000335693359375,0.000732421875,0.00140380859375,0.00146484375,0.00091552734375,3.0517578125e-05,-0.00079345703125,-0.001220703125,-0.001129150390625,-0.00054931640625,0.00018310546875,0.00079345703125,0.00103759765625,0.000823974609375,0.00030517578125,-0.00030517578125,-0.000732421875,-0.000823974609375,-0.000579833984375,-0.0001220703125,0.000335693359375,0.0006103515625,0.0006103515625,0.0003662109375,-0,-0.000335693359375,-0.000518798828125,-0.000457763671875,-0.000213623046875,9.1552734375e-05,0.00030517578125,0.000396728515625,0.000335693359375,0.0001220703125,-0.0001220703125,-0.000274658203125,-0.00030517578125,-0.000213623046875,-6.103515625e-05,0.0001220703125,0.000213623046875,0.000213623046875,0.000152587890625,0,-0.0001220703125,-0.00018310546875,-0.00018310546875,-9.1552734375e-05,3.0517578125e-05,0.000152587890625,0.000213623046875,0.000244140625,0.000213623046875,0.000152587890625,0.0001220703125,3.0517578125e-05"
q16_o18,16,18,0.0352879017648334,67.7051678621577,0,937360212,42,0,"3.0517578125e-05,0.0001220703125,0.000152587890625,0.000213623046875,0.000244140625,0.000213623046875,0.000152587890625,3.0517578125e-05,-9.1552734375e-05,-0.00018310546875,-0.00018310546875,-0.0001220703125,0,0.000152587890625,0.000213623046875,0.000213623046875,0.0001220703125,-6.103515625e-05,-0.000213623046875,-0.00030517578125,-0.000274658203125,-0.0001220703125,0.0001220703125,0.000335693359375,0.000396728515625,0.00030517578125,9.1552734375e-05,-0.000213623046875,-0.000457763671875,-0.000518798828125,-0.000335693359375,-0,0.0003662109375,0.0006103515625,0.0006103515625,0.000335693359375,-0.0001220703125,-0.000579833984375,-0.000823974609375,-0.000732421875,-0.00030517578125,0.00030517578125,0.000823974609375,0.00103759765625,0.00079345703125,0.00018310546875,-0.00054931640625,-0.001129150390625,-0.001220703125,-0.00079345703125,3.0517578125e-05,0.00091552734375,0.00146484375,0.00140380859375,0.000732421875,-0.000335693359375,-0.0013427734375,-0.0018310546875,-0.001556396484375,-0.00054931640625,0.00079345703125,0.001861572265625,0.002197265625,0.0015869140625,0.000213623046875,-0.0013427734375,-0.00244140625,-0.002532958984375,-0.001495361328125,0.00030517578125,0.0020751953125,0.003082275390625,0.002777099609375,0.001220703125,-0.001007080078125,-0.0029296875,-0.00372314453125,-0.002899169921875,-0.000701904296875,0.001953125,0.003936767578125,0.00433349609375,0.0028076171875,-6.103515625e-05,-0.003143310546875,-0.005035400390625,-0.00482177734375,-0.00244140625,0.001220703125,0.004608154296875,0.006195068359375,0.005157470703125,0.001708984375,-0.002777099609375,-0.006378173828125,-0.007415771484375,-0.005218505859375,-0.00048828125,0.004852294921875,0.00848388671875,0.00860595703125,0.0048828125,-0.001373291015625,-0.007598876953125,-0.010986328125,-0.009735107421875,-0.00396728515625,0.00421142578125,0.0113525390625,0.01409912109375,0.0107421875,0.0020751953125,-0.00860595703125,-0.0167236328125,-0.018280029296875,-0.0115966796875,0.001495361328125,0.016021728515625,0.025604248046875,0.02490234375,0.012237548828125,-0.009246826171875,-0.03173828125,-0.04510498046875,-0.040283203125,-0.01263427734375,0.03582763671875,0.09613037109375,0.15472412109375,0.197235107421875,0.2127685546875,0.197235107421875,0.15472412109375,0.09613037109375,0.03582763671875,-0.01263427734375,-0.040283203125,-0.04510498046875,-0.03173828125,-0.009246826171875,0.012237548828125,0.02490234375,0.025604248046875,0.016021728515625,0.001495361328125,-0.0115966796875,-0.018280029296875,-0.0167236328125,-0.00860595703125,0.0020751953125,0.0107421875,0.01409912109375,0.0113525390625,0.00421142578125,-0.00396728515625,-0.009735107421875,-0.010986328125,-0.007598876953125,-0.001373291015625,0.0048828125,0.00860595703125,0.00848388671875,0.004852294921875,-0.00048828125,-0.005218505859375,-0.007415771484375,-0.006378173828125,-0.002777099609375,0.001708984375,0.005157470703125,0.006195068359375,0.004608154296875,0.001220703125,-0.00244140625,-0.00482177734375,-0.005035400390625,-0.003143310546875,-6.103515625e-05,0.0028076171875,0.00433349609375,0.003936767578125,0.001953125,-0.000701904296875,-0.002899169921875,-0.00372314453125,-0.0029296875,-0.001007080078125,0.001220703125,0.002777099609375,0.003082275390625,0.0020751953125,0.00030517578125,-0.001495361328125,-0.002532958984375,-0.00244140625,-0.0013427734375,0.000213623046875,0.0015869140625,0.002197265625,0.001861572265625,0.00079345703125,-0.00054931640625,-0.001556396484375,-0.0018310546875,-0.0013427734375,-0.000335693359375,0.000732421875,0.00140380859375,0.00146484375,0.00091552734375,3.0517578125e-05,-0.00079345703125,-0.001220703125,-0.001129150390625,-0.00054931640625,0.00018310546875,0.00079345703125,0.00103759765625,0.000823974609375,0.00030517578125,-0.00030517578125,-0.000732421875,-0.000823974609375,-0.000579833984375,-0.0001220703125,0.000335693359375,0.0006103515625,0.0006103515625,0.0003662109375,-0,-0.000335693359375,-0.000518798828125,-0.000457763671875,-0.000213623046875,9.1552734375e-05,0.00030517578125,0.000396728515625,0.000335693359375,0.0001220703125,-0.0001220703125,-0.000274658203125,-0.00030517578125,-0.000213623046875,-6.103515625e-05,0.0001220703125,0.000213623046875,0.000213623046875,0.000152587890625,0,-0.0001220703125,-0.00018310546875,-0.00018310546875,-9.1552734375e-05,3.0517578125e-05,0.000152587890625,0.000213623046875,0.000244140625,0.000213623046875,0.000152587890625,0.0001220703125,3.0517578125e-05"
q16_o20,16,20,0.0352879017648334,67.7051678621577,0,937360212,42,0,"3.0517578125e-05,0.0001220703125,0.000152587890625,0.000213623046875,0.000244140625,0.000213623046875,0.000152587890625,3.0517578125e-05,-9.1552734375e-05,-0.00018310546875,-0.00018310546875,-0.0001220703125,0,0.000152587890625,0.000213623046875,0.000213623046875,0.0001220703125,-6.103515625e-05,-0.000213623046875,-0.00030517578125,-0.000274658203125,-0.0001220703125,0.0001220703125,0.000335693359375,0.000396728515625,0.00030517578125,9.1552734375e-05,-0.000213623046875,-0.000457763671875,-0.000518798828125,-0.000335693359375,-0,0.0003662109375,0.0006103515625,0.0006103515625,0.000335693359375,-0.0001220703125,-0.000579833984375,-0.000823974609375,-0.000732421875,-0.00030517578125,0.00030517578125,0.000823974609375,0.00103759765625,0.00079345703125,0.00018310546875,-0.00054931640625,-0.001129150390625,-0.001220703125,-0.00079345703125,3.0517578125e-05,0.00091552734375,0.00146484375,0.00140380859375,0.000732421875,-0.000335693359375,-0.0013427734375,-0.0018310546875,-0.001556396484375,-0.00054931640625,0.00079345703125,0.001861572265625,0.002197265625,0.0015869140625,0.000213623046875,-0.0013427734375,-0.00244140625,-0.002532958984375,-0.001495361328125,0.00030517578125,0.0020751953125,0.003082275390625,0.002777099609375,0.001220703125,-0.001007080078125,-0.0029296875,-0.00372314453125,-0.002899169921875,-0.000701904296875,0.001953125,0.003936767578125,0.00433349609375,0.0028076171875,-6.103515625e-05,-0.003143310546875,-0.005035400390625,-0.00482177734375,-0.00244140625,0.001220703125,0.004608154296875,0.006195068359375,0.005157470703125,0.001708984375,-0.002777099609375,-0.006378173828125,-0.007415771484375,-0.005218505859375,-0.00048828125,0.004852294921875,0.00848388671875,0.00860595703125,0.0048828125,-0.001373291015625,-0.007598876953125,-0.010986328125,-0.009735107421875,-0.00396728515625,0.00421142578125,0.0113525390625,0.01409912109375,0.0107421875,0.0020751953125,-0.00860595703125,-0.0167236328125,-0.018280029296875,-0.0115966796875,0.001495361328125,0.016021728515625,0.025604248046875,0.02490234375,0.012237548828125,-0.009246826171875,-0.03173828125,-0.04510498046875,-0.040283203125,-0.01263427734375,0.03582763671875,0.09613037109375,0.15472412109375,0.197235107421875,0.2127685546875,0.197235107421875,0.15472412109375,0.09613037109375,0.03582763671875,-0.01263427734375,-0.040283203125,-0.04510498046875,-0.03173828125,-0.009246826171875,0.012237548828125,0.02490234375,0.025604248046875,0.016021728515625,0.001495361328125,-0.0115966796875,-0.018280029296875,-0.0167236328125,-0.00860595703125,0.0020751953125,0.0107421875,0.01409912109375,0.0113525390625,0.00421142578125,-0.00396728515625,-0.009735107421875,-0.010986328125,-0.007598876953125,-0.001373291015625,0.0048828125,0.00860595703125,0.00848388671875,0.004852294921875,-0.00048828125,-0.005218505859375,-0.007415771484375,-0.006378173828125,-0.002777099609375,0.001708984375,0.005157470703125,0.006195068359375,0.004608154296875,0.001220703125,-0.00244140625,-0.00482177734375,-0.005035400390625,-0.003143310546875,-6.103515625e-05,0.0028076171875,0.00433349609375,0.003936767578125,0.001953125,-0.000701904296875,-0.002899169921875,-0.00372314453125,-0.0029296875,-0.001007080078125,0.001220703125,0.002777099609375,0.003082275390625,0.0020751953125,0.00030517578125,-0.001495361328125,-0.002532958984375,-0.00244140625,-0.0013427734375,0.000213623046875,0.0015869140625,0.002197265625,0.001861572265625,0.00079345703125,-0.00054931640625,-0.001556396484375,-0.0018310546875,-0.0013427734375,-0.000335693359375,0.000732421875,0.00140380859375,0.00146484375,0.00091552734375,3.0517578125e-05,-0.00079345703125,-0.001220703125,-0.001129150390625,-0.00054931640625,0.00018310546875,0.00079345703125,0.00103759765625,0.000823974609375,0.00030517578125,-0.00030517578125,-0.000732421875,-0.000823974609375,-0.000579833984375,-0.0001220703125,0.000335693359375,0.0006103515625,0.0006103515625,0.0003662109375,-0,-0.000335693359375,-0.000518798828125,-0.000457763671875,-0.000213623046875,9.1552734375e-05,0.00030517578125,0.000396728515625,0.000335693359375,0.0001220703125,-0.0001220703125,-0.000274658203125,-0.00030517578125,-0.000213623046875,-6.103515625e-05,0.0001220703125,0.000213623046875,0.000213623046875,0.000152587890625,0,-0.0001220703125,-0.00018310546875,-0.00018310546875,-9.1552734375e-05,3.0517578125e-05,0.000152587890625,0.000213623046875,0.000244140625,0.000213623046875,0.000152587890625,0.0001220703125,3.0517578125e-05"
q16_o24,16,24,0.0352879017648334,67.7051678621577,0,937360212,42,0,"3.0517578125e-05,0.0001220703125,0.000152587890625,0.000213623046875,0.000244140625,0.000213623046875,0.000152587890625,3.0517578125e-05,-9.1552734375e-05,-0.00018310546875,-0.00018310546875,-0.0001220703125,0,0.000152587890625,0.000213623046875,0.000213623046875,0.0001220703125,-6.103515625e-05,-0.000213623046875,-0.00030517578125,-0.000274658203125,-0.0001220703125,0.0001220703125,0.000335693359375,0.000396728515625,0.00030517578125,9.1552734375e-05,-0.000213623046875,-0.000457763671875,-0.000518798828125,-0.000335693359375,-0,0.0003662109375,0.0006103515625,0.0006103515625,0.000335693359375,-0.0001220703125,-0.000579833984375,-0.000823974609375,-0.000732421875,-0.00030517578125,0.00030517578125,0.000823974609375,0.00103759765625,0.00079345703125,0.00018310546875,-0.00054931640625,-0.001129150390625,-0.001220703125,-0.00079345703125,3.0517578125e-05,0.00091552734375,0.00146484375,0.00140380859375,0.000732421875,-0.000335693359375,-0.0013427734375,-0.0018310546875,-0.001556396484375,-0.00054931640625,0.00079345703125,0.001861572265625,0.002197265625,0.0015869140625,0.000213623046875,-0.0013427734375,-0.00244140625,-0.002532958984375,-0.001495361328125,0.00030517578125,0.0020751953125,0.003082275390625,0.002777099609375,0.001220703125,-0.001007080078125,-0.0029296875,-0.00372314453125,-0.002899169921875,-0.000701904296875,0.001953125,0.003936767578125,0.00433349609375,0.0028076171875,-6.103515625e-05,-0.003143310546875,-0.005035400390625,-0.00482177734375,-0.00244140625,0.001220703125,0.004608154296875,0.006195068359375,0.005157470703125,0.001708984375,-0.002777099609375,-0.006378173828125,-0.007415771484375,-0.005218505859375,-0.00048828125,0.004852294921875,0.00848388671875,0.00860595703125,0.0048828125,-0.001373291015625,-0.007598876953125,-0.010986328125,-0.009735107421875,-0.00396728515625,0.00421142578125,0.0113525390625,0.01409912109375,0.0107421875,0.0020751953125,-0.00860595703125,-0.0167236328125,-0.018280029296875,-0.0115966796875,0.001495361328125,0.016021728515625,0.025604248046875,0.02490234375,0.012237548828125,-0.009246826171875,-0.03173828125,-0.04510498046875,-0.040283203125,-0.01263427734375,0.03582763671875,0.09613037109375,0.15472412109375,0.197235107421875,0.2127685546875,0.197235107421875,0.15472412109375,0.09613037109375,0.03582763671875,-0.01263427734375,-0.040283203125,-0.04510498046875,-0.03173828125,-0.009246826171875,0.012237548828125,0.02490234375,0.025604248046875,0.016021728515625,0.001495361328125,-0.0115966796875,-0.018280029296875,-0.0167236328125,-0.00860595703125,0.0020751953125,0.0107421875,0.01409912109375,0.0113525390625,0.00421142578125,-0.00396728515625,-0.009735107421875,-0.010986328125,-0.007598876953125,-0.001373291015625,0.0048828125,0.00860595703125,0.00848388671875,0.004852294921875,-0.00048828125,-0.005218505859375,-0.007415771484375,-0.006378173828125,-0.002777099609375,0.001708984375,0.005157470703125,0.006195068359375,0.004608154296875,0.001220703125,-0.00244140625,-0.00482177734375,-0.005035400390625,-0.003143310546875,-6.103515625e-05,0.0028076171875,0.00433349609375,0.003936767578125,0.001953125,-0.000701904296875,-0.002899169921875,-0.00372314453125,-0.0029296875,-0.001007080078125,0.001220703125,0.002777099609375,0.003082275390625,0.0020751953125,0.00030517578125,-0.001495361328125,-0.002532958984375,-0.00244140625,-0.0013427734375,0.000213623046875,0.0015869140625,0.002197265625,0.001861572265625,0.00079345703125,-0.00054931640625,-0.001556396484375,-0.0018310546875,-0.0013427734375,-0.000335693359375,0.000732421875,0.00140380859375,0.00146484375,0.00091552734375,3.0517578125e-05,-0.00079345703125,-0.001220703125,-0.001129150390625,-0.00054931640625,0.00018310546875,0.00079345703125,0.00103759765625,0.000823974609375,0.00030517578125,-0.00030517578125,-0.000732421875,-0.000823974609375,-0.000579833984375,-0.0001220703125,0.000335693359375,0.0006103515625,0.0006103515625,0.0003662109375,-0,-0.000335693359375,-0.000518798828125,-0.000457763671875,-0.000213623046875,9.1552734375e-05,0.00030517578125,0.000396728515625,0.000335693359375,0.0001220703125,-0.0001220703125,-0.000274658203125,-0.00030517578125,-0.000213623046875,-6.103515625e-05,0.0001220703125,0.000213623046875,0.000213623046875,0.000152587890625,0,-0.0001220703125,-0.00018310546875,-0.00018310546875,-9.1552734375e-05,3.0517578125e-05,0.000152587890625,0.000213623046875,0.000244140625,0.000213623046875,0.000152587890625,0.0001220703125,3.0517578125e-05"
q18_o16,18,16,0.0311856472393779,77.1993628794811,0,3748968996,44,0,"2.288818359375e-05,0.0001068115234375,0.000152587890625,0.000213623046875,0.00023651123046875,0.00022125244140625,0.00014495849609375,3.0517578125e-05,-9.1552734375e-05,-0.0001678466796875,-0.00018310546875,-0.00011444091796875,7.62939453125e-06,0.0001373291015625,0.00022125244140625,0.00022125244140625,0.0001220703125,-4.57763671875e-05,-0.000213623046875,-0.00030517578125,-0.00026702880859375,-0.00011444091796875,0.00011444091796875,0.0003204345703125,0.00040435791015625,0.0003204345703125,7.62939453125e-05,-0.00022125244140625,-0.000457763671875,-0.00051116943359375,-0.0003509521484375,-7.62939453125e-06,0.0003662109375,0.0006256103515625,0.0006256103515625,0.0003509521484375,-0.00011444091796875,-0.0005645751953125,-0.00081634521484375,-0.00072479248046875,-0.00029754638671875,0.00029754638671875,0.00081634521484375,0.0010223388671875,0.00078582763671875,0.00018310546875,-0.0005645751953125,-0.00112152099609375,-0.00122833251953125,-0.00080108642578125,2.288818359375e-05,0.00090789794921875,0.00146484375,0.00141143798828125,0.00072479248046875,-0.000335693359375,-0.0013427734375,-0.0018310546875,-0.0015411376953125,-0.00054168701171875,0.0007781982421875,0.001861572265625,0.002197265625,0.00157928466796875,0.000213623046875,-0.0013580322265625,-0.00244903564453125,-0.00252532958984375,-0.00148773193359375,0.0002899169921875,0.00208282470703125,0.00307464599609375,0.002777099609375,0.00121307373046875,-0.001007080078125,-0.0029449462890625,-0.00371551513671875,-0.00289154052734375,-0.0007171630859375,0.00194549560546875,0.003936767578125,0.0043182373046875,0.0028076171875,-7.62939453125e-05,-0.003143310546875,-0.005035400390625,-0.00482177734375,-0.00244140625,0.00121307373046875,0.004608154296875,0.0062103271484375,0.005157470703125,0.00171661376953125,-0.00276947021484375,-0.00637054443359375,-0.007415771484375,-0.005218505859375,-0.00049591064453125,0.00484466552734375,0.0084686279296875,0.00860595703125,0.0048828125,-0.00138092041015625,-0.00760650634765625,-0.010986328125,-0.009735107421875,-0.0039520263671875,0.00421905517578125,0.0113372802734375,0.01409149169921875,0.0107421875,0.0020904541015625,-0.00859832763671875,-0.0167236328125,-0.0182647705078125,-0.01158905029296875,0.001495361328125,0.016021728515625,0.0255889892578125,0.02490234375,0.0122222900390625,-0.009246826171875,-0.03173065185546875,-0.04511260986328125,-0.040283203125,-0.0126190185546875,0.0358123779296875,0.0961151123046875,0.15472412109375,0.197235107421875,0.2127532958984375,0.197235107421875,0.15472412109375,0.0961151123046875,0.0358123779296875,-0.0126190185546875,-0.040283203125,-0.04511260986328125,-0.03173065185546875,-0.009246826171875,0.0122222900390625,0.02490234375,0.0255889892578125,0.016021728515625,0.001495361328125,-0.01158905029296875,-0.0182647705078125,-0.0167236328125,-0.00859832763671875,0.0020904541015625,0.0107421875,0.01409149169921875,0.0113372802734375,0.00421905517578125,-0.0039520263671875,-0.009735107421875,-0.010986328125,-0.00760650634765625,-0.00138092041015625,0.0048828125,0.00860595703125,0.0084686279296875,0.00484466552734375,-0.00049591064453125,-0.005218505859375,-0.007415771484375,-0.00637054443359375,-0.00276947021484375,0.00171661376953125,0.005157470703125,0.0062103271484375,0.004608154296875,0.00121307373046875,-0.00244140625,-0.00482177734375,-0.005035400390625,-0.003143310546875,-7.62939453125e-05,0.0028076171875,0.0043182373046875,0.003936767578125,0.00194549560546875,-0.0007171630859375,-0.00289154052734375,-0.00371551513671875,-0.0029449462890625,-0.001007080078125,0.00121307373046875,0.002777099609375,0.00307464599609375,0.00208282470703125,0.0002899169921875,-0.00148773193359375,-0.00252532958984375,-0.00244903564453125,-0.0013580322265625,0.000213623046875,0.00157928466796875,0.002197265625,0.001861572265625,0.0007781982421875,-0.00054168701171875,-0.0015411376953125,-0.0018310546875,-0.0013427734375,-0.000335693359375,0.00072479248046875,0.00141143798828125,0.00146484375,0.00090789794921875,2.288818359375e-05,-0.00080108642578125,-0.00122833251953125,-0.00112152099609375,-0.0005645751953125,0.00018310546875,0.00078582763671875,0.0010223388671875,0.00081634521484375,0.00029754638671875,-0.00029754638671875,-0.00072479248046875,-0.00081634521484375,-0.0005645751953125,-0.00011444091796875,0.0003509521484375,0.0006256103515625,0.0006256103515625,0.0003662109375,-7.62939453125e-06,-0.0003509521484375,-0.00051116943359375,-0.000457763671875,-0.00022125244140625,7.62939453125e-05,0.0003204345703125,0.00040435791015625,0.0003204345703125,0.00011444091796875,-0.00011444091796875,-0.00026702880859375,-0.00030517578125,-0.000213623046875,-4.57763671875e-05,0.0001220703125,0.00022125244140625,0.00022125244140625,0.0001373291015625,7.62939453125e-06,-0.00011444091796875,-0.00018310546875,-0.0001678466796875,-9.1552734375e-05,3.0517578125e-05,0.00014495849609375,0.00022125244140625,0.00023651123046875,0.000213623046875,0.000152587890625,0.0001068115234375,2.288818359375e-05"
q18_o18,18,18,0.0311856472393779,77.1993628794811,0,3748968996,44,0,"2.288818359375e-05,0.0001068115234375,0.000152587890625,0.000213623046875,0.00023651123046875,0.00022125244140625,0.00014495849609375,3.0517578125e-05,-9.1552734375e-05,-0.0001678466796875,-0.00018310546875,-0.00011444091796875,7.62939453125e-06,0.0001373291015625,0.00022125244140625,0.00022125244140625,0.0001220703125,-4.57763671875e-05,-0.000213623046875,-0.00030517578125,-0.00026702880859375,-0.00011444091796875,0.00011444091796875,0.0003204345703125,0.00040435791015625,0.0003204345703125,7.62939453125e-05,-0.00022125244140625,-0.000457763671875,-0.00051116943359375,-0.0003509521484375,-7.62939453125e-06,0.0003662109375,0.0006256103515625,0.0006256103515625,0.0003509521484375,-0.00011444091796875,-0.0005645751953125,-0.00081634521484375,-0.00072479248046875,-0.00029754638671875,0.00029754638671875,0.00081634521484375,0.0010223388671875,0.00078582763671875,0.00018310546875,-0.0005645751953125,-0.00112152099609375,-0.00122833251953125,-0.00080108642578125,2.288818359375e-05,0.00090789794921875,0.00146484375,0.00141143798828125,0.00072479248046875,-0.000335693359375,-0.0013427734375,-0.0018310546875,-0.0015411376953125,-0.00054168701171875,0.0007781982421875,0.001861572265625,0.002197265625,0.00157928466796875,0.000213623046875,-0.0013580322265625,-0.00244903564453125,-0.00252532958984375,-0.00148773193359375,0.0002899169921875,0.00208282470703125,0.00307464599609375,0.002777099609375,0.00121307373046875,-0.001007080078125,-0.0029449462890625,-0.00371551513671875,-0.00289154052734375,-0.0007171630859375,0.00194549560546875,0.003936767578125,0.0043182373046875,0.0028076171875,-7.62939453125e-05,-0.003143310546875,-0.005035400390625,-0.00482177734375,-0.00244140625,0.00121307373046875,0.004608154296875,0.0062103271484375,0.005157470703125,0.00171661376953125,-0.00276947021484375,-0.00637054443359375,-0.007415771484375,-0.005218505859375,-0.00049591064453125,0.00484466552734375,0.0084686279296875,0.00860595703125,0.0048828125,-0.00138092041015625,-0.00760650634765625,-0.010986328125,-0.009735107421875,-0.0039520263671875,0.00421905517578125,0.0113372802734375,0.01409149169921875,0.0107421875,0.0020904541015625,-0.00859832763671875,-0.0167236328125,-0.0182647705078125,-0.01158905029296875,0.001495361328125,0.016021728515625,0.0255889892578125,0.02490234375,0.0122222900390625,-0.009246826171875,-0.03173065185546875,-0.04511260986328125,-0.040283203125,-0.0126190185546875,0.0358123779296875,0.0961151123046875,0.15472412109375,0.197235107421875,0.2127532958984375,0.197235107421875,0.15472412109375,0.0961151123046875,0.0358123779296875,-0.0126190185546875,-0.040283203125,-0.04511260986328125,-0.03173065185546875,-0.009246826171875,0.0122222900390625,0.02490234375,0.0255889892578125,0.016021728515625,0.001495361328125,-0.01158905029296875,-0.0182647705078125,-0.0167236328125,-0.00859832763671875,0.0020904541015625,0.0107421875,0.01409149169921875,0.0113372802734375,0.00421905517578125,-0.0039520263671875,-0.009735107421875,-0.010986328125,-0.00760650634765625,-0.00138092041015625,0.0048828125,0.00860595703125,0.0084686279296875,0.00484466552734375,-0.00049591064453125,-0.005218505859375,-0.007415771484375,-0.00637054443359375,-0.00276947021484375,0.00171661376953125,0.005157470703125,0.0062103271484375,0.004608154296875,0.00121307373046875,-0.00244140625,-0.00482177734375,-0.005035400390625,-0.003143310546875,-7.62939453125e-05,0.0028076171875,0.0043182373046875,0.003936767578125,0.00194549560546875,-0.0007171630859375,-0.00289154052734375,-0.00371551513671875,-0.0029449462890625,-0.001007080078125,0.00121307373046875,0.002777099609375,0.00307464599609375,0.00208282470703125,0.0002899169921875,-0.00148773193359375,-0.00252532958984375,-0.00244903564453125,-0.0013580322265625,0.000213623046875,0.00157928466796875,0.002197265625,0.001861572265625,0.0007781982421875,-0.00054168701171875,-0.0015411376953125,-0.0018310546875,-0.0013427734375,-0.000335693359375,0.00072479248046875,0.00141143798828125,0.00146484375,0.00090789794921875,2.288818359375e-05,-0.00080108642578125,-0.00122833251953125,-0.00112152099609375,-0.0005645751953125,0.00018310546875,0.00078582763671875,0.0010223388671875,0.00081634521484375,0.00029754638671875,-0.00029754638671875,-0.00072479248046875,-0.00081634521484375,-0.0005645751953125,-0.00011444091796875,0.0003509521484375,0.0006256103515625,0.0006256103515625,0.0003662109375,-7.62939453125e-06,-0.0003509521484375,-0.00051116943359375,-0.000457763671875,-0.00022125244140625,7.62939453125e-05,0.0003204345703125,0.00040435791015625,0.0003204345703125,0.00011444091796875,-0.00011444091796875,-0.00026702880859375,-0.00030517578125,-0.000213623046875,-4.57763671875e-05,0.0001220703125,0.00022125244140625,0.00022125244140625,0.0001373291015625,7.62939453125e-06,-0.00011444091796875,-0.00018310546875,-0.0001678466796875,-9.1552734375e-05,3.0517578125e-05,0.00014495849609375,0.00022125244140625,0.00023651123046875,0.000213623046875,0.000152587890625,0.0001068115234375,2.288818359375e-05"
